comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,2,BR,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,1,1.0,1.0,0.5,1,1.0,1,1,durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return,5,0.2631578947368421,0.08613687508819577,0.25,0.47402562063167425,1.0,3,0,121,BR > BR > July,"[Briggs & Riley] It also has a lifetime guarantee that says the company will repair the bag for free if it is ever broken or damaged, with no proof of purchase needed and no questions asked. [Briggs & Riley] If you prefer a hard-shell carry-on, July is the stronger hard-side protection pick because it uses an aerospace-grade German polycarbonate shell, reinforced/anodised aluminium bumpers, YKK Japanese zippers, and an integrated TSA lock.","For durability and protection, I would recommend Briggs & Riley first."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,2,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,121,BR > BR > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,2,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,2.0,0.5,0.5,2,0.8,2,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,1.0,1,0,121,BR > BR > July,[July],"If you prefer a hard-shell carry-on, July is the stronger hard-side protection pick because it uses an aerospace-grade German polycarbonate shell, reinforced/anodised aluminium bumpers, YKK Japanese zippers, and an integrated TSA lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,2,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,121,BR > BR > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,3,Away,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,handle;weight;wheels_mobility,3,0.15789473684210525,0.02487122054313897,0.0,0.31988652481038216,1.0,6,0,106,Away > Rimowa > July,[Away] RIMOWA is another excellent mobility option because it is much lighter at 4.9 lbs and has a Multiwheel® system described as providing stable and effortless steering with ball-bearing mounted wheels and cushioned axles.,"Away seems easiest for moving through airports, streets, and crowded spaces because its page directly mentions premium 360° smooth-gliding wheels for better maneuverability, an easy-grip top handle, an underside grab handle for lifting, and wheels designed for busy airports and cobblestone streets."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,3,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,106,Away > Rimowa > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,3,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,106,Away > Rimowa > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,3,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,4.0,0.25,0.4,3,0.6,3,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,1.0,1,0,106,Away > Rimowa > July,[July],July also looks strong for rougher streets because its SilentMove 360° spinner wheels are described as extremely quiet and able to handle European cobblestones.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,3,Rimowa,1,1,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,2.0,0.5,0.4,2,0.8,2,0,handle;wheels_mobility,2,0.10526315789473684,0.02555908910683498,0.0,0.20949778273364772,1.0,3,0,106,Away > Rimowa > July,[RIMOWA] July also looks strong for rougher streets because its SilentMove 360° spinner wheels are described as extremely quiet and able to handle European cobblestones.,RIMOWA is another excellent mobility option because it is much lighter at 4.9 lbs and has a Multiwheel® system described as providing stable and effortless steering with ball-bearing mounted wheels and cushioned axles.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,4,Away,1,1,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,4.0,0.25,0.25,2,0.8,2,0,cleaning_care;durability_protection;packing_organization;tradeoff_or_limitation,4,0.21052631578947367,0.05608375330215721,0.07894736842105263,0.24849745241481744,-0.3333333333333333,1,2,152,BR > Away > July,"[Away] July covers the essentials with a hidden odour-proof laundry bag, a Y-Strap compression system, and stain-resistant lining, but its page does not describe as many separate pockets or garment features as Briggs & Riley or Away.","Away is the better choice if your organization priorities include shoes, toiletries, laundry, and smaller pockets, because it has one compartment for clothes, one for bulkier items such as shoes and toiletries, a double-buckle compression pad, three mesh pockets, one hanging pocket, and a water-resistant laundry bag. July covers the essentials with a hidden odour-proof laundry bag, a Y-Strap compression system, and stain-resistant lining, but its page does not describe as many separate pockets or garment features as Briggs & Riley or Away."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,4,BR,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,4,1.0,1.0,0.5,1,1.0,1,1,cleaning_care;durability_protection;packing_organization,3,0.15789473684210525,0.044722042503567004,0.06,0.33285668920246775,0.3333333333333333,2,1,152,BR > Away > July,"[Briggs & Riley] Away is the better choice if your organization priorities include shoes, toiletries, laundry, and smaller pockets, because it has one compartment for clothes, one for bulkier items such as shoes and toiletries, a double-buckle compression pad, three mesh pockets, one hanging pocket, and a water-resistant laundry bag.","Briggs & Riley seems best for packing organization overall because it combines CX® one-touch expansion and compression, a flat packing surface from the exterior-mounted Outsider® handle, a built-in crease-reducing garment folder, cinch-down garment panels, two mesh-lid zip pockets, a large front pocket, a security-checkpoint exterior pocket, and a PowerPocket™ for a battery pack and phone. July covers the essentials with a hidden odour-proof laundry bag, a Y-Strap compression system, and stain-resistant lining, but its page does not describe as many separate pockets or garment features as Briggs & Riley or Away."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,4,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,152,BR > Away > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,4,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,5.0,0.2,0.25,3,0.6,3,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,-1.0,0,1,152,BR > Away > July,[July],"July covers the essentials with a hidden odour-proof laundry bag, a Y-Strap compression system, and stain-resistant lining, but its page does not describe as many separate pockets or garment features as Briggs & Riley or Away."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,4,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,152,BR > Away > July,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,5,Away,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.25,2,0.8,2,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.03846641256126356,0.016129032258064516,0.23555123384219046,0.4,7,3,254,July > Away > BR > Century > Rimowa,"[Away] Briggs & Riley has the strongest warranty confidence because its guarantee says broken or damaged bags are repaired free of charge with no receipt and no questions asked, but its page frames the bag as an ultimate domestic carry-on and its expanded depth is 11.5 inches, so the product page does not give the same broad travel-fit confidence as July.","Away is also reassuring because it says the bag fits overhead on most major airlines, includes a TSA-approved combination lock, has free returns and exchanges on unused items for the first 100 days, and has a limited warranty covering damage to functional elements such as the shell, wheels, handles, and zippers. RIMOWA has a lifetime guarantee and TSA-approved locks, but its page only states a 30-day return window and does not provide the same airline-fit assurances as July or Away in the provided text."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,5,BR,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.125,3,0.6,3,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.037143128080766516,0.06896551724137931,0.18882608478130755,0.25,5,3,254,July > Away > BR > Century > Rimowa,[Briggs & Riley] Hartmann is less confidence-building on travel limitations because its page warns that carry-on allowances vary by airline and that an overstuffed bag may not be accepted.,"Briggs & Riley has the strongest warranty confidence because its guarantee says broken or damaged bags are repaired free of charge with no receipt and no questions asked, but its page frames the bag as an ultimate domestic carry-on and its expanded depth is 11.5 inches, so the product page does not give the same broad travel-fit confidence as July."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,5,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,5.0,0.2,0.125,4,0.4,4,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.025907485950499666,0.0,0.180620093681328,-0.2,2,3,254,July > Away > BR > Century > Rimowa,"[Hartmann] RIMOWA has a lifetime guarantee and TSA-approved locks, but its page only states a 30-day return window and does not provide the same airline-fit assurances as July or Away in the provided text.",Hartmann is less confidence-building on travel limitations because its page warns that carry-on allowances vary by airline and that an overstuffed bag may not be accepted.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,5,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,5,0.2631578947368421,0.09811070440994828,0.057692307692307696,0.3642408993165376,0.6,12,3,254,July > Away > BR > Century > Rimowa,"[July] Away is also reassuring because it says the bag fits overhead on most major airlines, includes a TSA-approved combination lock, has free returns and exchanges on unused items for the first 100 days, and has a limited warranty covering damage to functional elements such as the shell, wheels, handles, and zippers.","July gives the best overall purchase confidence from the product-page information because it combines a stated 42 L capacity, 45-inch total linear dimensions described as approved to fit carry-on standards for Australian and international standards, an ejectable battery described as approved for major airlines and any flight in the world, an integrated TSA lock, a lifetime warranty for manufacturing faults, and 100-day returns for unpersonalised items. Briggs & Riley has the strongest warranty confidence because its guarantee says broken or damaged bags are repaired free of charge with no receipt and no questions asked, but its page frames the bag as an ultimate domestic carry-on and its expanded depth is 11.5 inches, so the product page does not give the same broad travel-fit confidence as July. RIMOWA has a lifetime guarantee and TSA-approved locks, but its page only states a 30-day return window and does not provide the same airline-fit assurances as July or Away in the provided text."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,original_2023_2024,1,5,1-5,5,Rimowa,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,6.0,0.16666666666666666,0.125,5,0.2,5,0,,0,0.0,0.10056033310850526,0.0,0.14344539995503439,0.0,1,1,254,July > Away > BR > Century > Rimowa,[RIMOWA],"RIMOWA has a lifetime guarantee and TSA-approved locks, but its page only states a 30-day return window and does not provide the same airline-fit assurances as July or Away in the provided text."
